Book Row,Book Name,Book URL,Book Type,Book Price,Book UPC,Book Availability,Books Available,Book Reviews,Book Rating
919,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,food and drink,38.77,a4eef523118805ef,In stock,12,0,1
920,Cravings: Recipes for What You Want to Eat,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,food and drink,20.50,2587c54f5530dafc,In stock,11,0,3
921,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,food and drink,12.34,65cfc9f242c2984a,In stock,9,0,4
922,32 Yolks,https://books.toscrape.com/catalogue/32-yolks_510/index.html,food and drink,53.63,b1a227b7609ff263,In stock,8,0,2
923,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,food and drink,11.38,924438fc6cbec836,In stock,7,0,5
924,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,food and drink,46.01,2a9fcb3382d351c8,In stock,7,0,4
925,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,food and drink,28.25,eff5710404e2ff78,In stock,7,0,2
926,The Barefoot Contessa Cookbook,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,food and drink,59.92,6478ccb4416e6a5d,In stock,6,0,5
927,Better Homes and Gardens New Cook Book,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,food and drink,39.61,faf841f81c52638b,In stock,6,0,3
928,The Power Greens Cookbook: 140 Delicious Superfood Recipes,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,food and drink,11.05,f701fae56b645ef7,In stock,5,0,5
929,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,food and drink,24.91,12a90b90283b2e6d,In stock,5,0,5
930,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,food and drink,13.66,4672d10b9b1e7a05,In stock,3,0,2
931,The Smitten Kitchen Cookbook,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,food and drink,23.59,742702d662a71410,In stock,3,0,1
932,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,food and drink,34.32,311634df10651e05,In stock,3,0,3
933,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,food and drink,33.14,6c4d17a46cac8787,In stock,3,0,3
934,Redeeming Love,https://books.toscrape.com/catalogue/redeeming-love_826/index.html,christian fiction,20.47,b53db2271c9624f7,In stock,15,0,5
935,Close to You,https://books.toscrape.com/catalogue/close-to-you_798/index.html,christian fiction,49.46,a57b1dcbd6849222,In stock,15,0,4
936,Shadows of the Past (Logan Point #1),https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,christian fiction,39.67,bee6e93e9976f4fa,In stock,8,0,5
937,Like Never Before (Walker Family #2),https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,christian fiction,28.77,b6670507e85b30e6,In stock,7,0,2
938,Counted With the Stars (Out from Egypt #1),https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,christian fiction,17.97,4807043b8218e9ce,In stock,7,0,5
939,If I Run (If I Run #1),https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,christian fiction,49.97,61569d12d4ae7161,In stock,3,0,4
940,The Dirty Little Secrets of Getting Your Dream Job,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,business,33.34,2597b5a345f45e1b,In stock,19,0,4
941,The Third Wave: An Entrepreneur’s Vision of the Future,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,business,12.61,3bebf34ee9330cbd,In stock,15,0,5
942,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,business,27.55,56e4f9eab2e8e674,In stock,15,0,3
943,Shoe Dog: A Memoir by the Creator of NIKE,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,business,23.99,0e0dcc3339602b28,In stock,15,0,2
944,Made to Stick: Why Some Ideas Survive and Others Die,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,business,38.85,b96fc7a0ea7d4b45,In stock,14,0,5
945,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,business,43.14,8976d9161c027142,In stock,12,0,1
946,The Art of Startup Fundraising,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,business,21.00,1c584f82a7a1c4f0,In stock,11,0,3
947,Born for This: How to Find the Work You Were Meant to Do,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,business,21.59,816180220e8cb419,In stock,11,0,5
948,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,business,36.91,a2308a936e898d48,In stock,8,0,1
949,"Rich Dad, Poor Dad",https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,business,51.74,8486f61aa81a3daa,In stock,7,0,1
950,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,business,33.92,70c7c3ca7f9b2728,In stock,3,0,3
951,Rework,https://books.toscrape.com/catalogue/rework_212/index.html,business,44.88,8e9dd8431170c09e,In stock,3,0,2
952,Louisa: The Extraordinary Life of Mrs. Adams,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,biography,16.85,d69dd8dac66f9f84,In stock,15,0,2
953,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,biography,21.15,b06599b108e83f98,In stock,11,0,2
954,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,biography,39.55,57f85720e54d6442,In stock,7,0,1
955,Benjamin Franklin: An American Life,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,biography,48.19,5b546a46a86a9d8c,In stock,7,0,3
956,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,biography,42.57,1a5044d233936b1a,In stock,3,0,3
957,In Her Wake,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,thriller,12.84,23356462d1320d61,In stock,19,0,1
958,The Elephant Tree,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,thriller,23.82,5dada2b7be26bd03,In stock,18,0,5
959,Behind Closed Doors,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,thriller,52.22,be5cc846f45496fb,In stock,18,0,4
960,You (You #1),https://books.toscrape.com/catalogue/you-you-1_784/index.html,thriller,43.61,024387ca4cafd5cc,In stock,14,0,5
961,The Guilty (Will Robie #4),https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,thriller,13.82,847935fc68707426,In stock,14,0,2
962,The 14th Colony (Cotton Malone #11),https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,thriller,39.24,1b8187fa4bf6ab05,In stock,14,0,1
963,Give It Back,https://books.toscrape.com/catalogue/give-it-back_430/index.html,thriller,18.32,012170e4fc87ace0,In stock,6,0,2
964,Killing Floor (Jack Reacher #1),https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,thriller,31.49,8dde2ff3f6fcc0a3,In stock,5,0,4
965,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,thriller,59.71,9c4d061c1e2fe6bf,In stock,4,0,3
966,Far From True (Promise Falls Trilogy #2),https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,thriller,34.93,ad15a9a139919918,In stock,4,0,2
967,The Travelers,https://books.toscrape.com/catalogue/the-travelers_285/index.html,thriller,15.77,2b685187f55c5d31,In stock,3,0,1
968,When We Collided,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,contemporary,31.77,3ecb690d1542c568,In stock,16,0,1
969,Someone Like You (The Harrisons #2),https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,contemporary,52.79,a278db6b2b09cf9f,In stock,14,0,5
970,We Are All Completely Beside Ourselves,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,contemporary,24.04,be3db344a845580b,In stock,3,0,1
971,The Four Agreements: A Practical Guide to Personal Freedom,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,spirituality,17.66,6258a1f6a6dcfe50,In stock,18,0,5
972,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,spirituality,32.24,7d6d2a6c0276f81b,In stock,16,0,5
973,Chasing Heaven: What Dying Taught Me About Living,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,spirituality,37.80,513271dadc1322ae,In stock,15,0,2
974,If I Gave You God's Phone Number....: Searching for Spirituality in America,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,spirituality,20.91,8fab4c4f6f82a4ce,In stock,9,0,1
975,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,spirituality,46.33,48cb52d78c992487,In stock,7,0,2
976,A New Earth: Awakening to Your Life's Purpose,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,spirituality,55.65,f6ae39568db1130e,In stock,4,0,5
977,Logan Kade (Fallen Crest High #5.5),https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,academic,13.12,7093cf549cd2e7de,In stock,5,0,2
978,Online Marketing for Busy Authors: A Step-By-Step Guide,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,self help,46.35,9ffa38d3b832433a,In stock,16,0,1
979,How to Be Miserable: 40 Strategies You Already Use,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,self help,46.03,a6f99b9e687f9d46,In stock,16,0,1
980,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,self help,52.15,8ecf0356a3878811,In stock,14,0,3
981,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,self help,12.08,88ec621893e595d0,In stock,7,0,3
982,How to Stop Worrying and Start Living,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,self help,46.49,e792c0969cefe1b8,In stock,6,0,5
983,All the Light We Cannot See,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,historical,29.87,39861fc1c0845d15,In stock,14,0,5
984,The Girl You Left Behind (The Girl You Left Behind #1),https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,historical,15.79,eb7459e0c570251d,In stock,6,0,1
985,(Un)Qualified: How God Uses Broken People to Do Big Things,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,christian,54.00,e4ac92d89b946781,In stock,16,0,5
986,Crazy Love: Overwhelmed by a Relentless God,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,christian,47.72,4b9d9cfe0f435788,In stock,14,0,2
987,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,christian,25.77,a322361a37a78d3d,In stock,7,0,1
988,Silence in the Dark (Logan Point #4),https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,suspense,58.33,e46a164cf310fd7d,In stock,8,0,3
989,The Grownup,https://books.toscrape.com/catalogue/the-grownup_546/index.html,short stories,35.88,1bba4b1ba23ed2d6,In stock,8,0,1
990,Suzie Snowflake: One beautiful flake (a self-esteem story),https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,novels,54.81,0e095ed785af7e43,In stock,9,0,5
991,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html,health,49.05,43c6a960757cf559,In stock,16,0,3
992,"Eat Fat, Get Thin",https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,health,54.07,047dfa57ba0bf638,In stock,14,0,2
993,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,health,49.71,96aa539bfd4c07e2,In stock,10,0,5
994,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,health,52.98,f9c87ccb2bc4853b,In stock,9,0,5
995,Libertarianism for Beginners,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,politics,51.33,a18a4f574854aced,In stock,19,0,2
996,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,politics,52.65,2b5054a4192e9b06,In stock,14,0,4
997,Equal Is Unfair: America's Misguided Fight Against Income Inequality,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,politics,56.86,3968e3fbf4695d7c,In stock,12,0,1
998,Amid the Chaos,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,cultural,36.58,bb8245f52c7cce8f,In stock,15,0,1
999,Dark Notes,https://books.toscrape.com/catalogue/dark-notes_800/index.html,erotica,19.19,88c21fcd38e2486e,In stock,15,0,5
1000,The Long Shadow of Small Ghosts: Murder and Memory in an American City,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,crime,10.97,abeafe151a587d3b,In stock,15,0,1
